plate	well	status	stock_conc	diluent_vol	final_vol	final_conc
PCE011	G8	OK	12.58	15.2	25.15	5.0
PCE011	H8	OK	10.17	10.3	20.34	5.0
PCE011	A9	OK	22.04	34.1	44.08	5.0
PCE011	B9	OK	33.54	57.1	67.07	5.0
PCE011	C9	OK	27.98	46.0	55.97	5.0
PCE011	D9	OK	8.59	7.2	17.18	5.0
PCE011	E9	OK	41.52	73.0	83.05	5.0
PCE011	F9	OK	13.95	17.9	27.9	5.0
PCE011	G9	OK	40.09	70.2	80.19	5.0
PCE011	H9	OK	39.0	68.0	78.0	5.0
PCE011	A10	transfer too small	5.37	0	10.0	5.37
PCE011	B10	OK	8.21	6.4	16.43	5.0
PCE011	C10	OK	66.38	122.8	132.76	5.0
PCE011	D10	OK	15.81	21.6	31.62	5.0
PCE011	E10	OK	69.31	128.6	138.61	5.0
PCE011	F10	OK	48.85	87.7	97.7	5.0
PCE011	G10	OK	60.71	111.4	121.42	5.0
PCE011	H10	OK	81.96	153.9	163.91	5.0
PCE011	A11	OK	24.15	38.3	48.3	5.0
PCE011	B11	OK	69.63	129.3	139.25	5.0
PCE011	C11	OK	13.79	17.6	27.57	5.0
PCE011	D11	OK	27.71	45.4	55.42	5.0
PCE011	E11	OK	7.63	5.3	15.26	5.0
PCE011	F11	OK	9.95	9.9	19.89	5.0
PCE011	G11	OK	29.85	49.7	59.7	5.0
PCE011	H11	OK	23.74	37.5	47.48	5.0
PCE011	A12	OK	10.73	11.5	21.47	5.0
PCE011	B12	OK	10.4	10.8	20.8	5.0
PCE011	C12	OK	28.53	47.1	57.05	5.0
PCE011	D12	OK	21.98	34.0	43.96	5.0
PCE011	E12	OK	36.78	63.6	73.56	5.0
PCE011	F12	OK	31.88	53.8	63.76	5.0
PCE011	G12	OK	97.87	185.7	195.75	5.0
PCE011	H12	OK	9.37	8.7	18.74	5.0
PCE013	A1	OK	49.98	90.0	99.96	5.0
PCE013	B1	OK	18.66	27.3	37.32	5.0
PCE013	C1	OK	18.46	26.9	36.92	5.0
PCE013	D1	OK	11.55	13.1	23.09	5.0
PCE013	E1	transfer too small	7.39	0	10.0	7.39
PCE013	F1	conc below target	4.68	0	10.0	4.68
PCE013	G1	OK	17.12	24.2	34.25	5.0
PCE013	H1	OK	68.26	126.5	136.51	5.0
PCE013	A2	OK	69.59	129.2	139.17	5.0
PCE013	B2	OK	69.76	129.5	139.53	5.0
PCE013	C2	OK	15.26	20.5	30.52	5.0
PCE013	D2	OK	17.85	25.7	35.71	5.0
PCE013	E2	OK	11.44	12.9	22.88	5.0
PCE013	F2	OK	9.09	8.2	18.19	5.0
PCE013	G2	OK	67.46	124.9	134.92	5.0
PCE013	H2	OK	32.76	55.5	65.52	5.0
PCE013	A3	OK	41.89	73.8	83.78	5.0
PCE013	B3	OK	26.34	42.7	52.68	5.0
PCE013	C3	OK	34.78	59.6	69.56	5.0
PCE013	D3	OK	32.59	55.2	65.18	5.0
PCE013	E3	OK	21.96	33.9	43.92	5.0
PCE013	F3	OK	7.68	5.4	15.37	5.0
PCE013	G3	OK	42.66	75.3	85.33	5.0
PCE013	H3	transfer too small	6.61	0	10.0	6.61
PCE013	A4	OK	41.34	72.7	82.68	5.0
PCE013	B4	OK	20.21	30.4	40.43	5.0
PCE013	C4	OK	64.78	119.6	129.57	5.0
PCE013	D4	OK	12.98	16.0	25.97	5.0
PCE013	E4	OK	10.25	10.5	20.5	5.0
PCE013	F4	OK	10.54	11.1	21.08	5.0
PCE013	G4	OK	20.0	30.0	40.0	5.0
PCE013	H4	OK	13.74	17.5	27.48	5.0
PCE013	A5	OK	25.72	41.4	51.45	5.0
PCE013	B5	OK	11.77	13.5	23.54	5.0
PCE013	C5	OK	9.75	9.5	19.51	5.0
PCE013	D5	OK	21.02	32.0	42.03	5.0
PCE013	E5	OK	19.79	29.6	39.58	5.0
PCE013	F5	OK	50.3	90.6	100.6	5.0
PCE013	G5	OK	48.04	86.1	96.08	5.0
PCE013	H5	transfer too small	5.55	0	10.0	5.55
PCE013	A6	transfer too small	6.6	0	10.0	6.6
PCE013	B6	OK	83.13	156.3	166.25	5.0
PCE013	C6	OK	8.37	6.7	16.73	5.0
PCE013	D6	OK	25.76	41.5	51.52	5.0
PCE013	E6	OK	32.08	54.2	64.15	5.0
PCE013	F6	conc below target	4.83	0	10.0	4.83
PCE013	G6	OK	8.44	6.9	16.88	5.0
PCE013	H6	OK	26.9	43.8	53.8	5.0
PCE013	A7	OK	9.86	9.7	19.73	5.0
PCE013	B7	transfer too small	5.88	0	10.0	5.88
PCE013	C7	transfer too small	5.74	0	10.0	5.74
PCE013	D7	OK	12.92	15.8	25.84	5.0
PCE013	E7	OK	17.74	25.5	35.49	5.0
PCE013	F7	OK	61.62	113.2	123.24	5.0
PCE013	G7	OK	23.38	36.8	46.75	5.0
PCE013	H7	OK	13.14	16.3	26.28	5.0
PCE013	A8	OK	20.08	30.2	40.17	5.0
PCE013	B8	OK	8.17	6.3	16.33	5.0
PCE013	C8	OK	45.3	80.6	90.6	5.0
PCE013	D8	OK	75.05	140.1	150.1	5.0
PCE013	E8	OK	17.32	24.6	34.64	5.0
PCE013	F8	OK	13.6	17.2	27.2	5.0
PCE013	G8	OK	24.11	38.2	48.22	5.0
PCE013	H8	transfer too small	7.29	0	10.0	7.29
PCE013	A9	transfer too small	6.66	0	10.0	6.66
PCE013	B9	OK	35.4	60.8	70.81	5.0
PCE013	C9	OK	19.01	28.0	38.03	5.0
PCE013	D9	OK	15.64	21.3	31.29	5.0
PCE013	E9	OK	12.0	14.0	24.0	5.0
PCE013	F9	OK	34.53	59.1	69.07	5.0
PCE013	G9	OK	59.91	109.8	119.81	5.0
PCE013	H9	OK	22.66	35.3	45.32	5.0
PCE013	A10	OK	74.51	139.0	149.02	5.0
PCE013	B10	OK	82.98	156.0	165.97	5.0
PCE013	C10	OK	10.6	11.2	21.2	5.0
PCE013	D10	transfer too small	5.63	0	10.0	5.63
PCE013	E10	OK	84.93	159.9	169.85	5.0
PCE013	F10	OK	33.14	56.3	66.27	5.0
PCE013	G10	transfer too small	5.23	0	10.0	5.23
PCE013	H10	OK	60.74	111.5	121.48	5.0
PCE013	A11	OK	40.35	70.7	80.69	5.0
PCE013	B11	OK	8.57	7.1	17.15	5.0
PCE013	C11	OK	84.56	159.1	169.12	5.0
PCE013	D11	OK	80.84	151.7	161.68	5.0
PCE013	E11	OK	24.85	39.7	49.7	5.0
PCE013	F11	OK	69.32	128.6	138.65	5.0
PCE013	G11	OK	23.18	36.4	46.36	5.0
PCE013	H11	OK	17.62	25.2	35.23	5.0
PCE013	A12	OK	24.5	39.0	49.0	5.0
PCE013	B12	transfer too small	5.0	0	10.0	5.0
PCE013	C12	OK	15.7	21.4	31.4	5.0
PCE013	D12	OK	41.12	72.2	82.24	5.0
PCE013	E12	OK	31.03	52.1	62.06	5.0
PCE013	F12	OK	73.42	136.8	146.83	5.0
PCE013	G12	OK	18.33	26.7	36.67	5.0
PCE013	H12	OK	19.27	28.5	38.55	5.0
PCE027	A1	transfer too small	5.41	0	10.0	5.41
PCE027	B1	conc below target	4.74	0	10.0	4.74
PCE027	C1	conc below target	4.81	0	10.0	4.81
PCE027	D1	conc below target	4.67	0	10.0	4.67
PCE027	E1	conc below target	4.73	0	10.0	4.73
PCE027	F1	conc below target	4.69	0	10.0	4.69
PCE027	G1	conc below target	4.67	0	10.0	4.67
PCE027	H1	conc below target	4.68	0	10.0	4.68
PCE027	A2	conc below target	3.48	0	10.0	3.48
PCE027	B2	conc below target	3.43	0	10.0	3.43
PCE027	C2	transfer too small	5.33	0	10.0	5.33
PCE027	D2	conc below target	3.48	0	10.0	3.48
PCE027	E2	conc below target	3.48	0	10.0	3.48
PCE027	F2	conc below target	3.54	0	10.0	3.54
PCE027	G2	conc below target	3.61	0	10.0	3.61
PCE027	H2	OK	14.24	18.5	28.49	5.0
PCE027	A3	conc below target	3.49	0	10.0	3.49
PCE027	B3	conc below target	3.42	0	10.0	3.42
PCE027	C3	conc below target	3.75	0	10.0	3.75
PCE027	D3	conc below target	3.95	0	10.0	3.95
PCE027	E3	conc below target	3.42	0	10.0	3.42
PCE027	F3	conc below target	3.46	0	10.0	3.46
PCE027	G3	transfer too small	5.72	0	10.0	5.72
PCE027	H3	transfer too small	6.14	0	10.0	6.14
PCE027	A4	conc below target	3.4	0	10.0	3.4
PCE027	B4	conc below target	3.47	0	10.0	3.47
PCE027	C4	conc below target	3.79	0	10.0	3.79
PCE027	D4	conc below target	3.51	0	10.0	3.51
PCE027	E4	conc below target	3.52	0	10.0	3.52
PCE027	F4	transfer too small	5.1	0	10.0	5.1
PCE027	G4	conc below target	3.28	0	10.0	3.28
PCE027	H4	conc below target	3.83	0	10.0	3.83
PCE027	A5	conc below target	3.6	0	10.0	3.6
PCE027	B5	conc below target	3.43	0	10.0	3.43
PCE027	C5	conc below target	3.6	0	10.0	3.6
PCE027	D5	conc below target	3.48	0	10.0	3.48
PCE027	E5	conc below target	3.51	0	10.0	3.51
PCE027	F5	conc below target	3.65	0	10.0	3.65
PCE027	G5	conc below target	3.48	0	10.0	3.48
PCE027	H5	conc below target	3.39	0	10.0	3.39
PCE027	A6	conc below target	3.43	0	10.0	3.43
PCE027	B6	conc below target	4.17	0	10.0	4.17
PCE027	C6	conc below target	3.63	0	10.0	3.63
PCE027	D6	conc below target	3.76	0	10.0	3.76
PCE027	E6	conc below target	3.67	0	10.0	3.67
PCE027	F6	conc below target	3.48	0	10.0	3.48
PCE027	G6	conc below target	3.52	0	10.0	3.52
PCE027	H6	conc below target	3.75	0	10.0	3.75
PCE027	A7	conc below target	4.01	0	10.0	4.01
PCE027	B7	transfer too small	5.16	0	10.0	5.16
PCE027	C7	conc below target	3.52	0	10.0	3.52
PCE027	D7	conc below target	3.47	0	10.0	3.47
PCE027	E7	conc below target	3.62	0	10.0	3.62
PCE027	F7	conc below target	3.74	0	10.0	3.74
PCE027	G7	conc below target	3.68	0	10.0	3.68
PCE027	H7	conc below target	3.42	0	10.0	3.42
PCE027	A8	conc below target	3.56	0	10.0	3.56
PCE027	B8	conc below target	3.81	0	10.0	3.81
PCE027	C8	conc below target	3.96	0	10.0	3.96
PCE027	D8	OK	15.8	21.6	31.6	5.0
PCE027	E8	conc below target	3.5	0	10.0	3.5
PCE027	F8	conc below target	3.88	0	10.0	3.88
PCE027	G8	conc below target	3.47	0	10.0	3.47
PCE027	H8	conc below target	3.99	0	10.0	3.99
PCE027	A9	conc below target	3.38	0	10.0	3.38
PCE027	B9	conc below target	3.51	0	10.0	3.51
PCE027	C9	conc below target	3.49	0	10.0	3.49
PCE027	D9	conc below target	3.51	0	10.0	3.51
PCE027	E9	conc below target	3.47	0	10.0	3.47
PCE027	F9	conc below target	3.91	0	10.0	3.91
PCE027	G9	conc below target	3.48	0	10.0	3.48
PCE027	H9	conc below target	3.61	0	10.0	3.61
PCE027	A10	conc below target	3.52	0	10.0	3.52
PCE027	B10	conc below target	3.37	0	10.0	3.37
PCE027	C10	transfer too small	5.53	0	10.0	5.53
PCE027	D10	conc below target	3.41	0	10.0	3.41
PCE027	E10	conc below target	3.46	0	10.0	3.46
PCE027	F10	conc below target	3.62	0	10.0	3.62
PCE027	G10	conc below target	3.44	0	10.0	3.44
PCE027	H10	conc below target	4.03	0	10.0	4.03
PCE027	A11	conc below target	3.71	0	10.0	3.71
PCE027	B11	conc below target	3.85	0	10.0	3.85
PCE027	C11	conc below target	3.55	0	10.0	3.55
PCE027	D11	conc below target	4.78	0	10.0	4.78
PCE027	E11	conc below target	3.45	0	10.0	3.45
PCE027	F11	conc below target	3.5	0	10.0	3.5
PCE027	G11	conc below target	3.68	0	10.0	3.68
PCE027	H11	conc below target	3.72	0	10.0	3.72
PCE027	A12	conc below target	4.08	0	10.0	4.08
PCE027	B12	conc below target	4.07	0	10.0	4.07
PCE027	C12	conc below target	4.22	0	10.0	4.22
PCE027	D12	conc below target	3.46	0	10.0	3.46
PCE027	E12	conc below target	3.54	0	10.0	3.54
PCE027	F12	conc below target	3.6	0	10.0	3.6
PCE027	G12	conc below target	4.15	0	10.0	4.15
PCE027	H12	conc below target	3.7	0	10.0	3.7
PCE015	A1	conc below target	4.53	0	10.0	4.53
PCE015	B1	transfer too small	5.49	0	10.0	5.49
PCE015	C1	transfer too small	5.81	0	10.0	5.81
PCE015	D1	transfer too small	5.9	0	10.0	5.9
PCE015	E1	transfer too small	5.84	0	10.0	5.84
PCE015	F1	transfer too small	5.28	0	10.0	5.28
PCE015	G1	conc below target	4.5	0	10.0	4.5
PCE015	H1	transfer too small	6.22	0	10.0	6.22
PCE015	A2	conc below target	1.03	0	10.0	1.03
PCE015	B2	conc below target	1.22	0	10.0	1.22
PCE015	C2	conc below target	1.45	0	10.0	1.45
PCE015	D2	conc below target	1.14	0	10.0	1.14
PCE015	E2	conc below target	1.38	0	10.0	1.38
PCE015	F2	conc below target	1.02	0	10.0	1.02
PCE015	G2	conc below target	1.25	0	10.0	1.25
PCE015	H2	conc below target	1.36	0	10.0	1.36
PCE015	A3	conc below target	1.22	0	10.0	1.22
PCE015	B3	conc below target	1.07	0	10.0	1.07
PCE015	C3	conc below target	1.14	0	10.0	1.14
PCE015	D3	conc below target	1.75	0	10.0	1.75
PCE015	E3	conc below target	1.65	0	10.0	1.65
PCE015	F3	conc below target	1.77	0	10.0	1.77
PCE015	G3	conc below target	0.89	0	10.0	0.89
PCE015	H3	conc below target	1.01	0	10.0	1.01
PCE015	A4	conc below target	1.73	0	10.0	1.73
PCE015	B4	conc below target	0.9	0	10.0	0.9
PCE015	C4	conc below target	0.84	0	10.0	0.84
PCE015	D4	conc below target	1.24	0	10.0	1.24
PCE015	E4	conc below target	1.32	0	10.0	1.32
PCE015	F4	conc below target	1.43	0	10.0	1.43
PCE015	G4	conc below target	0.89	0	10.0	0.89
PCE015	H4	conc below target	2.03	0	10.0	2.03
PCE015	A5	conc below target	4.25	0	10.0	4.25
PCE015	B5	conc below target	1.4	0	10.0	1.4
PCE015	C5	conc below target	1.14	0	10.0	1.14
PCE015	D5	conc below target	2.31	0	10.0	2.31
PCE015	E5	conc below target	1.82	0	10.0	1.82
PCE015	F5	conc below target	1.03	0	10.0	1.03
PCE015	G5	conc below target	1.29	0	10.0	1.29
PCE015	H5	conc below target	1.89	0	10.0	1.89
PCE015	A6	conc below target	1.11	0	10.0	1.11
PCE015	B6	conc below target	3.47	0	10.0	3.47
PCE015	C6	conc below target	2.79	0	10.0	2.79
PCE015	D6	conc below target	1.08	0	10.0	1.08
PCE015	E6	conc below target	1.28	0	10.0	1.28
PCE015	F6	conc below target	0.95	0	10.0	0.95
PCE015	G6	conc below target	0.79	0	10.0	0.79
PCE015	H6	conc below target	0.95	0	10.0	0.95
PCE015	A7	conc below target	0.94	0	10.0	0.94
PCE015	B7	conc below target	1.18	0	10.0	1.18
PCE015	C7	conc below target	1.57	0	10.0	1.57
PCE015	D7	conc below target	1.25	0	10.0	1.25
PCE015	E7	conc below target	1.32	0	10.0	1.32
PCE015	F7	conc below target	1.74	0	10.0	1.74
PCE015	G7	conc below target	1.13	0	10.0	1.13
PCE015	H7	conc below target	0.85	0	10.0	0.85
PCE015	A8	conc below target	1.75	0	10.0	1.75
PCE015	B8	conc below target	0.93	0	10.0	0.93
PCE015	C8	conc below target	1.56	0	10.0	1.56
PCE015	D8	conc below target	3.43	0	10.0	3.43
PCE015	E8	conc below target	0.99	0	10.0	0.99
PCE015	F8	conc below target	0.83	0	10.0	0.83
PCE015	G8	conc below target	0.95	0	10.0	0.95
PCE015	H8	conc below target	1.75	0	10.0	1.75
PCE015	A9	conc below target	1.16	0	10.0	1.16
PCE015	B9	conc below target	1.18	0	10.0	1.18
PCE015	C9	conc below target	0.91	0	10.0	0.91
PCE015	D9	conc below target	1.05	0	10.0	1.05
PCE015	E9	conc below target	1.23	0	10.0	1.23
PCE015	F9	conc below target	0.77	0	10.0	0.77
PCE015	G9	conc below target	0.94	0	10.0	0.94
PCE015	H9	conc below target	0.85	0	10.0	0.85
PCE015	A10	conc below target	0.83	0	10.0	0.83
PCE015	B10	conc below target	3.24	0	10.0	3.24
PCE015	C10	conc below target	1.21	0	10.0	1.21
PCE015	D10	conc below target	1.98	0	10.0	1.98
PCE015	E10	conc below target	0.81	0	10.0	0.81
PCE015	F10	conc below target	1.31	0	10.0	1.31
PCE015	G10	conc below target	0.99	0	10.0	0.99
PCE015	H10	conc below target	0.97	0	10.0	0.97
PCE015	A11	conc below target	1.24	0	10.0	1.24
PCE015	B11	conc below target	2.63	0	10.0	2.63
PCE015	C11	conc below target	0.97	0	10.0	0.97
PCE015	D11	conc below target	2.49	0	10.0	2.49
PCE015	E11	conc below target	1.07	0	10.0	1.07
PCE015	F11	conc below target	1.02	0	10.0	1.02
PCE015	G11	conc below target	1.13	0	10.0	1.13
PCE015	H11	conc below target	1.22	0	10.0	1.22
PCE015	A12	conc below target	1.25	0	10.0	1.25
PCE015	B12	conc below target	1.05	0	10.0	1.05
PCE015	C12	conc below target	1.27	0	10.0	1.27
PCE015	D12	conc below target	2.11	0	10.0	2.11
PCE015	E12	conc below target	1.54	0	10.0	1.54
PCE015	F12	conc below target	1.0	0	10.0	1.0
PCE015	G12	conc below target	1.19	0	10.0	1.19
PCE015	H12	conc below target	1.02	0	10.0	1.02
PCE016	A1	conc below target	4.88	0	10.0	4.88
PCE016	B1	transfer too small	5.97	0	10.0	5.97
PCE016	C1	OK	7.59	5.2	15.18	5.0
PCE016	D1	transfer too small	5.99	0	10.0	5.99
PCE016	E1	transfer too small	5.46	0	10.0	5.46
PCE016	F1	transfer too small	5.79	0	10.0	5.79
PCE016	G1	transfer too small	5.05	0	10.0	5.05
PCE016	H1	conc below target	4.89	0	10.0	4.89
PCE016	A2	transfer too small	5.14	0	10.0	5.14
PCE016	B2	OK	9.9	9.8	19.81	5.0
PCE016	C2	conc below target	3.57	0	10.0	3.57
PCE016	D2	conc below target	4.43	0	10.0	4.43
PCE016	E2	conc below target	4.39	0	10.0	4.39
PCE016	F2	OK	9.89	9.8	19.78	5.0
PCE016	G2	conc below target	4.26	0	10.0	4.26
PCE016	H2	conc below target	3.48	0	10.0	3.48
PCE016	A3	transfer too small	6.15	0	10.0	6.15
PCE016	B3	conc below target	3.61	0	10.0	3.61
PCE016	C3	conc below target	3.35	0	10.0	3.35
PCE016	D3	conc below target	3.2	0	10.0	3.2
PCE016	E3	conc below target	3.42	0	10.0	3.42
PCE016	F3	conc below target	3.32	0	10.0	3.32
PCE016	G3	transfer too small	6.78	0	10.0	6.78
PCE016	H3	conc below target	3.3	0	10.0	3.3
PCE016	A4	transfer too small	5.7	0	10.0	5.7
PCE016	B4	conc below target	4.95	0	10.0	4.95
PCE016	C4	conc below target	4.54	0	10.0	4.54
PCE016	D4	conc below target	3.31	0	10.0	3.31
PCE016	E4	conc below target	3.36	0	10.0	3.36
PCE016	F4	OK	7.67	5.3	15.35	5.0
PCE016	G4	conc below target	3.26	0	10.0	3.26
PCE016	H4	conc below target	4.16	0	10.0	4.16
PCE016	A5	transfer too small	7.23	0	10.0	7.23
PCE016	B5	conc below target	4.79	0	10.0	4.79
PCE016	C5	conc below target	4.99	0	10.0	4.99
PCE016	D5	conc below target	3.24	0	10.0	3.24
PCE016	E5	OK	11.72	13.4	23.44	5.0
PCE016	F5	transfer too small	5.4	0	10.0	5.4
PCE016	G5	transfer too small	5.24	0	10.0	5.24
PCE016	H5	conc below target	4.49	0	10.0	4.49
PCE016	A6	conc below target	4.49	0	10.0	4.49
PCE016	B6	conc below target	3.36	0	10.0	3.36
PCE016	C6	conc below target	3.55	0	10.0	3.55
PCE016	D6	conc below target	3.92	0	10.0	3.92
PCE016	E6	conc below target	4.8	0	10.0	4.8
PCE016	F6	conc below target	4.97	0	10.0	4.97
PCE016	G6	conc below target	3.57	0	10.0	3.57
PCE016	H6	OK	8.29	6.6	16.58	5.0
PCE016	A7	OK	13.77	17.5	27.53	5.0
PCE016	B7	OK	20.6	31.2	41.21	5.0
PCE016	C7	OK	9.02	8.0	18.04	5.0
PCE016	D7	conc below target	4.73	0	10.0	4.73
PCE016	E7	OK	9.98	10.0	19.97	5.0
PCE016	F7	OK	9.53	9.1	19.06	5.0
PCE016	G7	transfer too small	6.08	0	10.0	6.08
PCE016	H7	OK	9.62	9.2	19.25	5.0
PCE016	A8	OK	7.73	5.5	15.45	5.0
PCE016	B8	conc below target	3.51	0	10.0	3.51
PCE016	C8	OK	8.05	6.1	16.09	5.0
PCE016	D8	conc below target	4.81	0	10.0	4.81
PCE016	E8	conc below target	3.67	0	10.0	3.67
PCE016	F8	conc below target	3.3	0	10.0	3.3
PCE016	G8	conc below target	3.18	0	10.0	3.18
PCE016	H8	OK	11.69	13.4	23.39	5.0
PCE016	A9	OK	8.94	7.9	17.88	5.0
PCE016	B9	transfer too small	6.8	0	10.0	6.8
PCE016	C9	conc below target	3.61	0	10.0	3.61
PCE016	D9	OK	15.7	21.4	31.41	5.0
PCE016	E9	OK	19.43	28.9	38.86	5.0
PCE016	F9	conc below target	4.97	0	10.0	4.97
PCE016	G9	conc below target	3.29	0	10.0	3.29
PCE016	H9	transfer too small	6.84	0	10.0	6.84
PCE016	A10	conc below target	4.06	0	10.0	4.06
PCE016	B10	conc below target	4.22	0	10.0	4.22
PCE016	C10	conc below target	4.54	0	10.0	4.54
PCE016	D10	conc below target	4.59	0	10.0	4.59
PCE016	E10	transfer too small	6.05	0	10.0	6.05
PCE016	F10	conc below target	3.42	0	10.0	3.42
PCE016	G10	conc below target	3.37	0	10.0	3.37
PCE016	H10	conc below target	4.74	0	10.0	4.74
PCE016	A11	OK	14.17	18.3	28.34	5.0
PCE016	B11	transfer too small	5.2	0	10.0	5.2
PCE016	C11	transfer too small	7.13	0	10.0	7.13
PCE016	D11	transfer too small	6.52	0	10.0	6.52
PCE016	E11	transfer too small	5.57	0	10.0	5.57
PCE016	F11	OK	9.9	9.8	19.8	5.0
PCE016	G11	OK	9.92	9.8	19.83	5.0
PCE016	H11	conc below target	4.99	0	10.0	4.99
PCE016	A12	OK	10.46	10.9	20.92	5.0
PCE016	B12	transfer too small	5.58	0	10.0	5.58
PCE016	C12	OK	7.56	5.1	15.13	5.0
PCE016	D12	conc below target	3.64	0	10.0	3.64
PCE016	E12	conc below target	3.7	0	10.0	3.7
PCE016	F12	OK	11.71	13.4	23.42	5.0
PCE016	G12	transfer too small	5.69	0	10.0	5.69
PCE016	H12	OK	10.43	10.9	20.85	5.0
PCE017	A1	conc below target	4.81	0	10.0	4.81
PCE017	B1	transfer too small	5.52	0	10.0	5.52
PCE017	C1	transfer too small	5.19	0	10.0	5.19
PCE017	D1	transfer too small	5.98	0	10.0	5.98
PCE017	E1	transfer too small	5.38	0	10.0	5.38
PCE017	F1	transfer too small	5.87	0	10.0	5.87
PCE017	G1	conc below target	4.65	0	10.0	4.65
PCE017	H1	conc below target	4.66	0	10.0	4.66
PCE017	A2	transfer too small	5.05	0	10.0	5.05
PCE017	B2	transfer too small	5.04	0	10.0	5.04
PCE017	C2	transfer too small	5.13	0	10.0	5.13
PCE017	D2	transfer too small	5.04	0	10.0	5.04
PCE017	E2	transfer too small	5.13	0	10.0	5.13
PCE017	F2	transfer too small	5.14	0	10.0	5.14
PCE017	G2	transfer too small	5.34	0	10.0	5.34
PCE017	H2	transfer too small	5.19	0	10.0	5.19
PCE017	A3	transfer too small	5.05	0	10.0	5.05
PCE017	B3	transfer too small	5.01	0	10.0	5.01
PCE017	C3	transfer too small	5.16	0	10.0	5.16
PCE017	D3	conc below target	4.97	0	10.0	4.97
PCE017	E3	transfer too small	5.15	0	10.0	5.15
PCE017	F3	transfer too small	5.02	0	10.0	5.02
PCE017	G3	transfer too small	5.06	0	10.0	5.06
PCE017	H3	transfer too small	5.04	0	10.0	5.04
PCE017	A4	transfer too small	5.07	0	10.0	5.07
PCE017	B4	transfer too small	5.03	0	10.0	5.03
PCE017	C4	transfer too small	5.03	0	10.0	5.03
PCE017	D4	transfer too small	5.22	0	10.0	5.22
PCE017	E4	transfer too small	5.12	0	10.0	5.12
PCE017	F4	transfer too small	5.08	0	10.0	5.08
PCE017	G4	transfer too small	5.14	0	10.0	5.14
PCE017	H4	transfer too small	5.84	0	10.0	5.84
PCE017	A5	transfer too small	5.04	0	10.0	5.04
PCE017	B5	transfer too small	5.09	0	10.0	5.09
PCE017	C5	transfer too small	5.1	0	10.0	5.1
PCE017	D5	transfer too small	5.08	0	10.0	5.08
PCE017	E5	transfer too small	5.14	0	10.0	5.14
PCE017	F5	transfer too small	5.06	0	10.0	5.06
PCE017	G5	transfer too small	5.19	0	10.0	5.19
PCE017	H5	transfer too small	5.07	0	10.0	5.07
PCE017	A6	transfer too small	5.17	0	10.0	5.17
PCE017	B6	transfer too small	5.14	0	10.0	5.14
PCE017	C6	transfer too small	5.31	0	10.0	5.31
PCE017	D6	transfer too small	5.1	0	10.0	5.1
PCE017	E6	transfer too small	5.1	0	10.0	5.1
PCE017	F6	transfer too small	5.19	0	10.0	5.19
PCE017	G6	transfer too small	5.13	0	10.0	5.13
PCE017	H6	transfer too small	5.07	0	10.0	5.07
PCE017	A7	conc below target	4.97	0	10.0	4.97
PCE017	B7	OK	8.51	7.0	17.02	5.0
PCE017	C7	transfer too small	5.02	0	10.0	5.02
PCE017	D7	transfer too small	5.15	0	10.0	5.15
PCE017	E7	transfer too small	5.01	0	10.0	5.01
PCE017	F7	transfer too small	5.14	0	10.0	5.14
PCE017	G7	transfer too small	5.06	0	10.0	5.06
PCE017	H7	transfer too small	5.09	0	10.0	5.09
PCE017	A8	transfer too small	5.09	0	10.0	5.09
PCE017	B8	transfer too small	5.18	0	10.0	5.18
PCE017	C8	transfer too small	5.06	0	10.0	5.06
PCE017	D8	transfer too small	5.18	0	10.0	5.18
PCE017	E8	transfer too small	5.06	0	10.0	5.06
PCE017	F8	transfer too small	5.08	0	10.0	5.08
PCE017	G8	transfer too small	5.04	0	10.0	5.04
PCE017	H8	OK	17.63	25.3	35.26	5.0
PCE017	A9	transfer too small	5.04	0	10.0	5.04
PCE017	B9	transfer too small	5.03	0	10.0	5.03
PCE017	C9	transfer too small	5.01	0	10.0	5.01
PCE017	D9	transfer too small	5.23	0	10.0	5.23
PCE017	E9	transfer too small	6.63	0	10.0	6.63
PCE017	F9	transfer too small	5.52	0	10.0	5.52
PCE017	G9	transfer too small	5.03	0	10.0	5.03
PCE017	H9	transfer too small	5.14	0	10.0	5.14
PCE017	A10	conc below target	4.98	0	10.0	4.98
PCE017	B10	transfer too small	5.54	0	10.0	5.54
PCE017	C10	transfer too small	5.1	0	10.0	5.1
PCE017	D10	transfer too small	5.26	0	10.0	5.26
PCE017	E10	transfer too small	5.24	0	10.0	5.24
PCE017	F10	transfer too small	5.31	0	10.0	5.31
PCE017	G10	transfer too small	5.03	0	10.0	5.03
PCE017	H10	transfer too small	5.77	0	10.0	5.77
PCE017	A11	conc below target	4.96	0	10.0	4.96
PCE017	B11	transfer too small	5.27	0	10.0	5.27
PCE017	C11	transfer too small	5.04	0	10.0	5.04
PCE017	D11	transfer too small	5.19	0	10.0	5.19
PCE017	E11	conc below target	4.99	0	10.0	4.99
PCE017	F11	transfer too small	5.33	0	10.0	5.33
PCE017	G11	transfer too small	5.04	0	10.0	5.04
PCE017	H11	transfer too small	5.05	0	10.0	5.05
PCE017	A12	transfer too small	5.09	0	10.0	5.09
PCE017	B12	transfer too small	5.09	0	10.0	5.09
PCE017	C12	transfer too small	5.07	0	10.0	5.07
PCE017	D12	transfer too small	5.06	0	10.0	5.06
PCE017	E12	transfer too small	5.14	0	10.0	5.14
PCE017	F12	conc below target	4.99	0	10.0	4.99
